opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,industry,won,amount,days_to_deadline,employee_win_rate,industry_encoded,is_repeat_customer,priority_encoded
40DPY158,Markita Hansen,MG Special,Hottechi,Won,2016-12-10,2017-03-25,47.0,Public Sector,1,47.0,105,0.5726872246696035,3,1,1
DP9E525R,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2016-12-10,2017-03-24,1007.0,Telecom,1,1007.0,104,0.6995305164319249,6,1,2
DBDUMQQK,Niesha Huffines,MG Special,Inity,Won,2016-12-10,2017-03-24,48.0,Manufacturing,1,48.0,104,0.6,2,1,2
CNBN12RL,Versie Hillebrand,MG Special,Treequote,Won,2016-12-10,2017-03-07,49.0,Retail,1,49.0,87,0.6666666666666666,4,1,0
OXL0YWEE,Violet Mclelland,GTX Basic,Mathtouch,Won,2016-12-10,2017-03-18,504.0,Energy,1,504.0,98,0.6321243523316062,1,1,0
5CSSZJF4,Jonathan Berthelot,GTX Basic,Finhigh,Won,2016-12-11,2017-03-21,543.0,Banking,1,543.0,100,0.6477272727272727,0,1,2
0XG8TOJF,Kary Hendrixson,GTX Plus Pro,Fasehatice,Lost,2016-12-11,2017-03-18,0.0,Telecom,0,0.0,97,0.6238805970149254,6,1,1
IIS0O91J,Kary Hendrixson,GTXPro,Fasehatice,Won,2016-12-11,2017-03-28,5149.0,Telecom,1,5149.0,107,0.6238805970149254,6,1,0
2LP5SUR5,Lajuana Vencill,GTX Basic,Treequote,Lost,2016-12-11,2017-03-09,0.0,Retail,0,0.0,88,0.5497835497835498,4,1,2
PYZZ3IS6,Markita Hansen,GTX Plus Basic,Blackzim,Won,2016-12-11,2017-03-11,1043.0,Telecom,1,1043.0,90,0.5726872246696035,6,1,2
5I4K5TQE,Cassey Cress,GTX Plus Pro,Sumace,Lost,2016-12-12,2017-03-09,0.0,Energy,0,0.0,87,0.6245210727969349,1,1,2
RV3LPOYP,James Ascencio,GTX Basic,Condax,Won,2016-12-12,2017-03-29,437.0,Banking,1,437.0,107,0.6553398058252428,0,1,1
1HVNTEPV,Rosie Papadopoulos,GTXPro,Kinnamplus,Won,2016-12-12,2017-03-11,4465.0,Telecom,1,4465.0,89,0.6446280991735537,6,1,2
LC85AQ1I,Vicki Laflamme,GTX Basic,Konex,Won,2016-12-12,2017-03-18,443.0,Public Sector,1,443.0,96,0.6368876080691642,3,1,2
TBV972NP,Violet Mclelland,MG Special,Sumace,Lost,2016-12-12,2017-03-23,0.0,Energy,0,0.0,101,0.6321243523316062,1,1,2
EJMX0EIJ,Darcel Schlecht,GTX Plus Pro,Betatech,Won,2016-12-13,2017-03-20,4278.0,Public Sector,1,4278.0,97,0.6311030741410488,3,1,2
VR9NYBOV,Garret Kinder,MG Special,Kinnamplus,Won,2016-12-13,2017-03-06,41.0,Telecom,1,41.0,83,0.6097560975609756,6,1,0
3U25FK08,Jonathan Berthelot,GTX Basic,Isdom,Won,2016-12-13,2017-03-28,519.0,Retail,1,519.0,105,0.6477272727272727,4,1,0
CRLK4Z1P,Maureen Marcano,GTX Basic,Kan-code,Won,2016-12-13,2017-03-04,524.0,Public Sector,1,524.0,81,0.6995305164319249,3,1,2
OGENAT0L,Zane Levy,GTX Basic,Singletechno,Won,2016-12-13,2017-03-27,552.0,Retail,1,552.0,104,0.6168582375478927,4,1,1
F57JWIDF,Gladys Colclough,GTX Plus Basic,Konmatfix,Won,2016-12-14,2017-03-02,970.0,Shipping,1,970.0,78,0.5818965517241379,5,1,0
LF8JZ3Q5,Kary Hendrixson,GTX Plus Basic,Hatfan,Won,2016-12-14,2017-03-13,1046.0,Public Sector,1,1046.0,89,0.6238805970149254,3,1,2
MRGBSMQ5,Kary Hendrixson,GTX Plus Basic,Sunnamplex,Won,2016-12-14,2017-03-14,988.0,Public Sector,1,988.0,90,0.6238805970149254,3,1,0
CBAV8ZJL,Lajuana Vencill,GTX Basic,Codehow,Won,2016-12-14,2017-03-22,547.0,Telecom,1,547.0,98,0.5497835497835498,6,1,0
NN4DWBVN,Maureen Marcano,GTXPro,Singletechno,Lost,2016-12-14,2017-03-04,0.0,Retail,0,0.0,80,0.6995305164319249,4,1,1
6JXHEZYK,Versie Hillebrand,MG Special,Isdom,Won,2016-12-14,2017-03-31,54.0,Retail,1,54.0,107,0.6666666666666666,4,1,2
WDHNR2EI,Violet Mclelland,MG Special,Silis,Won,2016-12-14,2017-03-20,57.0,Public Sector,1,57.0,96,0.6321243523316062,3,1,2
4K750D6F,Violet Mclelland,MG Special,Yearin,Won,2016-12-14,2017-03-18,55.0,Retail,1,55.0,94,0.6321243523316062,4,1,1
94GI0ZJ7,Anna Snelling,GTX Plus Pro,Stanredtax,Won,2016-12-15,2017-03-15,5765.0,Retail,1,5765.0,90,0.6190476190476191,4,1,1
TODG6DEK,Daniell Hammack,GTX Basic,Bioplex,Won,2016-12-15,2017-03-16,639.0,Retail,1,639.0,91,0.6096256684491979,4,1,2
G0ECB8FS,Kary Hendrixson,GTXPro,Labdrill,Won,2016-12-15,2017-03-15,5100.0,Energy,1,5100.0,90,0.6238805970149254,1,1,2
96MZYUY0,Vicki Laflamme,GTXPro,Fasehatice,Won,2016-12-15,2017-03-07,4906.0,Telecom,1,4906.0,82,0.6368876080691642,6,1,1
JZOKHHWN,Donn Cantrell,GTX Plus Basic,Opentech,Won,2016-12-16,2017-03-07,1037.0,Retail,1,1037.0,81,0.5745454545454546,4,1,0
EH6I67I0,James Ascencio,GTX Basic,Plexzap,Won,2016-12-16,2017-03-15,537.0,Manufacturing,1,537.0,89,0.6553398058252428,2,1,0
JUUXF02Z,Kary Hendrixson,GTXPro,Hatfan,Won,2016-12-16,2017-03-09,4694.0,Public Sector,1,4694.0,83,0.6238805970149254,3,1,1
OT87JDWO,Lajuana Vencill,GTX Basic,Konmatfix,Won,2016-12-16,2017-03-24,560.0,Shipping,1,560.0,98,0.5497835497835498,5,1,0
YHKT6YJ7,Moses Frase,GTX Basic,dambase,Won,2016-12-16,2017-03-13,589.0,Retail,1,589.0,87,0.6615384615384615,4,1,1
H78I3TAY,Reed Clapper,GTX Basic,Mathtouch,Won,2016-12-16,2017-03-14,493.0,Energy,1,493.0,88,0.6540084388185654,1,1,0
1ROC43JK,Versie Hillebrand,MG Special,Betatech,Won,2016-12-16,2017-03-08,50.0,Public Sector,1,50.0,82,0.6666666666666666,3,1,0
LPZLQL48,Vicki Laflamme,GTX Basic,Y-corporation,Won,2016-12-16,2017-03-28,492.0,Manufacturing,1,492.0,102,0.6368876080691642,2,1,2
3KR50X38,Corliss Cosme,GTX Plus Basic,Konex,Won,2016-12-17,2017-03-13,1255.0,Public Sector,1,1255.0,86,0.6550218340611353,3,1,2
Q3WLHRE9,Darcel Schlecht,GTX Basic,Statholdings,Won,2016-12-17,2017-03-04,463.0,Manufacturing,1,463.0,77,0.6311030741410488,2,1,0
IX7UEOAP,Donn Cantrell,GTX Plus Basic,Initech,Lost,2016-12-17,2017-03-27,0.0,Banking,0,0.0,100,0.5745454545454546,0,1,0
NQU62K1H,Donn Cantrell,GTX Basic,Zencorporation,Won,2016-12-17,2017-03-12,605.0,Shipping,1,605.0,85,0.5745454545454546,5,1,2
NAQKOU0T,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,2016-12-17,2017-03-20,1315.0,Telecom,1,1315.0,93,0.7039473684210527,6,1,2
I3V3GUAI,Lajuana Vencill,GTX Basic,Zumgoity,Won,2016-12-17,2017-03-02,559.0,Public Sector,1,559.0,75,0.5497835497835498,3,1,2
PN4VJDXY,Moses Frase,GTX Basic,Rundofase,Won,2016-12-17,2017-03-28,557.0,Public Sector,1,557.0,101,0.6615384615384615,3,1,1
K9D4DQ3R,Rosie Papadopoulos,MG Special,Vehement Capital Partners,Won,2016-12-17,2017-03-02,48.0,Banking,1,48.0,75,0.6446280991735537,0,1,0
9X6V79KE,Versie Hillebrand,GTX Plus Pro,Isdom,Won,2016-12-17,2017-03-25,6282.0,Retail,1,6282.0,98,0.6666666666666666,4,1,2
W1KLFNE4,Anna Snelling,MG Advanced,Isdom,Won,2016-12-18,2017-03-02,3246.0,Retail,1,3246.0,74,0.6190476190476191,4,1,0
GD2OCW12,Darcel Schlecht,GTX Basic,Finhigh,Won,2016-12-18,2017-03-14,514.0,Banking,1,514.0,86,0.6311030741410488,0,1,1
6XO4RYXK,Donn Cantrell,GTX Plus Basic,Silis,Won,2016-12-18,2017-03-15,1132.0,Public Sector,1,1132.0,87,0.5745454545454546,3,1,1
18Y7GRPW,Garret Kinder,GTX Plus Pro,Silis,Won,2016-12-18,2017-03-21,5918.0,Public Sector,1,5918.0,93,0.6097560975609756,3,1,2
127ZPLXQ,Kary Hendrixson,GTXPro,Hottechi,Lost,2016-12-18,2017-03-18,0.0,Public Sector,0,0.0,90,0.6238805970149254,3,1,1
U07C2HEG,Maureen Marcano,MG Special,Kan-code,Lost,2016-12-18,2017-03-14,0.0,Public Sector,0,0.0,86,0.6995305164319249,3,1,0
RNTOJ78L,Rosalina Dieter,MG Special,Hatfan,Lost,2016-12-18,2017-03-13,0.0,Public Sector,0,0.0,85,0.6545454545454545,3,1,2
NLB4D5BQ,Versie Hillebrand,MG Advanced,Gogozoom,Won,2016-12-18,2017-03-24,2955.0,Telecom,1,2955.0,96,0.6666666666666666,6,1,0
FCFDJIEZ,Vicki Laflamme,GTXPro,Fasehatice,Won,2016-12-18,2017-03-21,3742.0,Telecom,1,3742.0,93,0.6368876080691642,6,1,0
YZGDW4G1,Violet Mclelland,MG Special,Initech,Won,2016-12-18,2017-03-14,64.0,Banking,1,64.0,86,0.6321243523316062,0,1,1
G8AO5FA2,Wilburn Farren,MG Advanced,Initech,Lost,2016-12-18,2017-03-27,0.0,Banking,0,0.0,99,0.6962025316455697,0,1,1
LXXW3TRW,Elease Gluck,GTX Plus Basic,Scotfind,Won,2016-12-19,2017-03-18,1164.0,Telecom,1,1164.0,89,0.6349206349206349,6,1,1
8KJ3H262,Elease Gluck,MG Special,Singletechno,Won,2016-12-19,2017-03-07,65.0,Retail,1,65.0,78,0.6349206349206349,4,1,1
88POGNEL,Gladys Colclough,GTX Plus Basic,Cancity,Lost,2016-12-19,2017-03-07,0.0,Public Sector,0,0.0,78,0.5818965517241379,3,1,1
UYP3NNU6,Kami Bicknell,GTX Basic,Groovestreet,Won,2016-12-19,2017-03-16,441.0,Retail,1,441.0,87,0.6397058823529411,4,1,2
S1V8684Y,Marty Freudenburg,GTX Plus Basic,Finhigh,Lost,2016-12-19,2017-03-12,0.0,Banking,0,0.0,83,0.6288659793814433,0,1,0
MOPWEMB5,Vicki Laflamme,GTXPro,Hatfan,Won,2016-12-19,2017-03-16,4907.0,Public Sector,1,4907.0,87,0.6368876080691642,3,1,0
L62MDI48,Anna Snelling,MG Advanced,Isdom,Lost,2016-12-20,2017-03-01,0.0,Retail,0,0.0,71,0.6190476190476191,4,1,0
3EL8D4WO,Darcel Schlecht,MG Advanced,Codehow,Won,2016-12-20,2017-03-25,3269.0,Telecom,1,3269.0,95,0.6311030741410488,6,1,0
VOAN1NXG,Donn Cantrell,GTX Basic,Kinnamplus,Won,2016-12-20,2017-03-12,579.0,Telecom,1,579.0,82,0.5745454545454546,6,1,1
ALW92XQL,Gladys Colclough,GTX Basic,Isdom,Lost,2016-12-20,2017-03-25,0.0,Retail,0,0.0,95,0.5818965517241379,4,1,0
TJ6ZA1M3,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,2016-12-20,2017-03-07,0.0,Shipping,0,0.0,77,0.6238805970149254,5,1,2
FKAFO8O9,Kary Hendrixson,MG Special,Xx-holding,Won,2016-12-20,2017-03-31,51.0,Telecom,1,51.0,101,0.6238805970149254,6,1,2
1XBC7M9F,Markita Hansen,MG Special,Faxquote,Won,2016-12-20,2017-03-08,64.0,Telecom,1,64.0,78,0.5726872246696035,6,1,0
8IXBS90G,Rosie Papadopoulos,MG Special,Donware,Won,2016-12-20,2017-03-08,60.0,Banking,1,60.0,78,0.6446280991735537,0,1,0
2X45BEOS,Cassey Cress,GTX Plus Basic,Ganjaflex,Won,2016-12-21,2017-03-27,1186.0,Retail,1,1186.0,96,0.6245210727969349,4,1,2
EQ8X0QTL,Corliss Cosme,MG Advanced,Yearin,Won,2016-12-21,2017-03-09,3577.0,Retail,1,3577.0,78,0.6550218340611353,4,1,2
5QD53WHF,Daniell Hammack,GTX Plus Basic,Donquadtech,Won,2016-12-21,2017-03-07,1020.0,Shipping,1,1020.0,76,0.6096256684491979,5,1,1
79EABK3X,Hayden Neloms,MG Special,Zoomit,Won,2016-12-21,2017-03-23,53.0,Energy,1,53.0,92,0.7039473684210527,1,1,2
2DKO9X1T,Jonathan Berthelot,GTX Basic,Rundofase,Lost,2016-12-21,2017-03-10,0.0,Public Sector,0,0.0,79,0.6477272727272727,3,1,1
IBDEQVBN,Kary Hendrixson,GTX Basic,Faxquote,Lost,2016-12-21,2017-03-28,0.0,Telecom,0,0.0,97,0.6238805970149254,6,1,1
QZ3VV4C1,Kary Hendrixson,GTXPro,Sunnamplex,Won,2016-12-21,2017-03-08,4719.0,Public Sector,1,4719.0,77,0.6238805970149254,3,1,1
62AK8UWX,Moses Frase,GTX Basic,Codehow,Won,2016-12-21,2017-03-22,546.0,Telecom,1,546.0,91,0.6615384615384615,6,1,1
5QM4ORNT,Niesha Huffines,GTX Plus Basic,Domzoom,Won,2016-12-21,2017-03-21,1212.0,Retail,1,1212.0,90,0.6,4,1,1
S91N9YBL,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,2016-12-21,2017-03-08,0.0,Public Sector,0,0.0,77,0.6368876080691642,3,1,0
44H0FJMH,Anna Snelling,GTX Plus Pro,Bioholding,Lost,2016-12-22,2017-03-27,0.0,Banking,0,0.0,95,0.6190476190476191,0,1,2
N5AZLQZR,Gladys Colclough,GTX Plus Pro,Dontechi,Won,2016-12-22,2017-03-14,5533.0,Shipping,1,5533.0,82,0.5818965517241379,5,1,1
4T295XQL,Kami Bicknell,MG Advanced,Finjob,Won,2016-12-22,2017-03-01,3295.0,Manufacturing,1,3295.0,69,0.6397058823529411,2,1,2
YFS5KLJJ,Rosalina Dieter,MG Special,Finjob,Won,2016-12-22,2017-03-31,45.0,Manufacturing,1,45.0,99,0.6545454545454545,2,1,2
S8GLKDB9,Violet Mclelland,MG Special,Bioplex,Won,2016-12-22,2017-03-04,56.0,Retail,1,56.0,72,0.6321243523316062,4,1,1
01QKN578,Darcel Schlecht,GTXPro,Funholding,Won,2016-12-23,2017-03-20,4247.0,Retail,1,4247.0,87,0.6311030741410488,4,1,0
M0JKP0HT,Gladys Colclough,MG Advanced,Isdom,Won,2016-12-23,2017-03-13,3440.0,Retail,1,3440.0,80,0.5818965517241379,4,1,1
ZC3KKSUK,James Ascencio,GTXPro,Plexzap,Won,2016-12-23,2017-03-02,5040.0,Manufacturing,1,5040.0,69,0.6553398058252428,2,1,0
3X8VLQ5G,Jonathan Berthelot,GTX Basic,Cancity,Won,2016-12-23,2017-03-12,469.0,Public Sector,1,469.0,79,0.6477272727272727,3,1,2
EZLXL6GL,Moses Frase,MG Special,Isdom,Won,2016-12-23,2017-03-07,58.0,Retail,1,58.0,74,0.6615384615384615,4,1,0
R8PEL8V8,Cecily Lampkin,MG Advanced,Isdom,Won,2016-12-24,2017-03-16,2955.0,Retail,1,2955.0,82,0.66875,4,1,0
L1R32S8H,Corliss Cosme,GTX Plus Pro,Condax,Won,2016-12-24,2017-03-26,5228.0,Banking,1,5228.0,92,0.6550218340611353,0,1,0
J7N8J8NM,Darcel Schlecht,MG Advanced,Toughzap,Won,2016-12-24,2017-03-14,3358.0,Retail,1,3358.0,80,0.6311030741410488,4,1,2
TO7PGVP1,Elease Gluck,GTX Plus Pro,Green-Plus,Lost,2016-12-24,2017-03-29,0.0,Retail,0,0.0,95,0.6349206349206349,4,1,2
A051G1B4,Jonathan Berthelot,GTX Basic,Codehow,Won,2016-12-24,2017-03-31,517.0,Telecom,1,517.0,97,0.6477272727272727,6,1,0
NMDMM5YJ,Moses Frase,GTX Basic,Dontechi,Won,2016-12-24,2017-03-03,615.0,Shipping,1,615.0,69,0.6615384615384615,5,1,0
LWPJEV3U,Niesha Huffines,GTX Basic,Domzoom,Lost,2016-12-24,2017-03-10,0.0,Retail,0,0.0,76,0.6,4,1,1
I93ZFHEM,Versie Hillebrand,MG Special,Condax,Won,2016-12-24,2017-03-08,62.0,Banking,1,62.0,74,0.6666666666666666,0,1,0
B2VJCVBB,Darcel Schlecht,GTX Plus Pro,Isdom,Won,2016-12-25,2017-03-13,4711.0,Retail,1,4711.0,78,0.6311030741410488,4,1,1
F90O03ZH,Donn Cantrell,GTXPro,Kinnamplus,Lost,2016-12-25,2017-03-23,0.0,Telecom,0,0.0,88,0.5745454545454546,6,1,0
PC78RLUX,Garret Kinder,GTX Basic,Yearin,Won,2016-12-25,2017-03-30,510.0,Retail,1,510.0,95,0.6097560975609756,4,1,1
X6GL64T5,Gladys Colclough,GTXPro,Warephase,Won,2016-12-25,2017-03-25,4891.0,Retail,1,4891.0,90,0.5818965517241379,4,1,2
OWM3BPGW,Hayden Neloms,GTX Plus Basic,Green-Plus,Won,2016-12-25,2017-03-17,926.0,Retail,1,926.0,82,0.7039473684210527,4,1,0
RP5PS9A5,Lajuana Vencill,MG Special,Betatech,Won,2016-12-25,2017-03-10,56.0,Public Sector,1,56.0,75,0.5497835497835498,3,1,0
F2PW7WP2,Violet Mclelland,MG Special,Ontomedia,Won,2016-12-25,2017-03-05,47.0,Manufacturing,1,47.0,70,0.6321243523316062,2,1,0
GK8YD2XW,Darcel Schlecht,GTX Basic,Rangreen,Lost,2016-12-26,2017-03-23,0.0,Energy,0,0.0,87,0.6311030741410488,1,1,0
U4LRR9E9,James Ascencio,GTX Plus Pro,Nam-zim,Won,2016-12-26,2017-03-10,6490.0,Energy,1,6490.0,74,0.6553398058252428,1,1,1
9N55D1AH,Niesha Huffines,MG Advanced,Treequote,Won,2016-12-26,2017-03-02,3841.0,Retail,1,3841.0,66,0.6,4,1,0
WI4PODA2,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,2016-12-27,2017-03-15,5256.0,Telecom,1,5256.0,78,0.6238805970149254,6,1,2
VF1V41RI,Markita Hansen,MG Special,Kan-code,Lost,2016-12-27,2017-03-28,0.0,Public Sector,0,0.0,91,0.5726872246696035,3,1,2
1B4L7TNG,Markita Hansen,MG Advanced,Sonron,Lost,2016-12-27,2017-03-25,0.0,Manufacturing,0,0.0,88,0.5726872246696035,2,1,0
MZAN11FT,Anna Snelling,GTX Basic,Conecom,Won,2016-12-28,2017-03-01,625.0,Shipping,1,625.0,63,0.6190476190476191,5,1,2
0IO00FNS,Darcel Schlecht,GTXPro,Warephase,Lost,2016-12-28,2017-03-16,0.0,Retail,0,0.0,78,0.6311030741410488,4,1,0
8S6TNXYB,Darcel Schlecht,GTXPro,Conecom,Won,2016-12-28,2017-03-22,3952.0,Shipping,1,3952.0,84,0.6311030741410488,5,1,0
MOLGOSGE,Kary Hendrixson,GTX Plus Pro,Konex,Won,2016-12-28,2017-03-13,5515.0,Public Sector,1,5515.0,75,0.6238805970149254,3,1,2
FA1VHZSV,Reed Clapper,MG Special,Vehement Capital Partners,Won,2016-12-28,2017-03-16,57.0,Banking,1,57.0,78,0.6540084388185654,0,1,0
PXQEX039,Versie Hillebrand,MG Special,Konmatfix,Won,2016-12-28,2017-03-28,51.0,Shipping,1,51.0,90,0.6666666666666666,5,1,2
RX56S6G3,Vicki Laflamme,MG Advanced,Fasehatice,Won,2016-12-28,2017-03-13,3803.0,Telecom,1,3803.0,75,0.6368876080691642,6,1,1
G4F8W039,Anna Snelling,GTX Plus Pro,Rundofase,Won,2016-12-29,2017-03-27,5459.0,Public Sector,1,5459.0,88,0.6190476190476191,3,1,0
4T31MWVO,Anna Snelling,MG Advanced,Stanredtax,Won,2016-12-29,2017-03-23,4148.0,Retail,1,4148.0,84,0.6190476190476191,4,1,1
83XN082U,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2016-12-29,2017-03-23,5002.0,Retail,1,5002.0,84,0.6550218340611353,4,1,2
J21W3WIW,Corliss Cosme,MG Advanced,Gekko & Co,Won,2016-12-29,2017-03-03,3351.0,Telecom,1,3351.0,64,0.6550218340611353,6,1,1
52UPJFYI,Gladys Colclough,GTX Basic,Domzoom,Won,2016-12-29,2017-03-19,571.0,Retail,1,571.0,80,0.5818965517241379,4,1,1
QOL51JIB,James Ascencio,GTX Basic,Goodsilron,Won,2016-12-29,2017-03-10,601.0,Energy,1,601.0,71,0.6553398058252428,1,1,2
93AGN8A6,Markita Hansen,GTX Basic,Zoomit,Won,2016-12-29,2017-03-13,576.0,Energy,1,576.0,74,0.5726872246696035,1,1,1
J7UNJFJL,Marty Freudenburg,MG Special,Funholding,Won,2016-12-29,2017-03-03,52.0,Retail,1,52.0,64,0.6288659793814433,4,1,1
A4H5ESTU,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2016-12-29,2017-03-13,1185.0,Telecom,1,1185.0,74,0.6995305164319249,6,1,2
8EZ04VQB,Reed Clapper,GTX Plus Basic,Gekko & Co,Lost,2016-12-29,2017-03-28,0.0,Telecom,0,0.0,89,0.6540084388185654,6,1,1
4501T63I,Rosalina Dieter,MG Special,Plexzap,Won,2016-12-29,2017-03-14,56.0,Manufacturing,1,56.0,75,0.6545454545454545,2,1,2
FPNGEJRC,Violet Mclelland,MG Special,Opentech,Won,2016-12-29,2017-03-29,54.0,Retail,1,54.0,90,0.6321243523316062,4,1,1
S33WRL0Y,Zane Levy,GTXPro,Xx-holding,Won,2016-12-29,2017-03-13,4818.0,Telecom,1,4818.0,74,0.6168582375478927,6,1,2
Q7IRUJK7,Anna Snelling,GTX Plus Pro,Codehow,Won,2017-01-01,2017-03-01,5087.0,Telecom,1,5087.0,59,0.6190476190476191,6,1,2
DTZPYISJ,Daniell Hammack,GTX Plus Basic,Opentech,Won,2017-01-01,2017-03-19,1116.0,Retail,1,1116.0,77,0.6096256684491979,4,1,1
Y9HWSG8Z,Darcel Schlecht,GTX Basic,Gogozoom,Won,2017-01-01,2017-03-20,510.0,Telecom,1,510.0,78,0.6311030741410488,6,1,1
JOQCXC9Z,Jonathan Berthelot,GTX Basic,Streethex,Won,2017-01-01,2017-03-16,565.0,Banking,1,565.0,74,0.6477272727272727,0,1,1
AP7PCLAZ,Kami Bicknell,GTX Basic,Finjob,Won,2017-01-01,2017-03-26,633.0,Manufacturing,1,633.0,84,0.6397058823529411,2,1,0
BIE471SO,Reed Clapper,MG Advanced,Xx-zobam,Won,2017-01-01,2017-03-29,3962.0,Manufacturing,1,3962.0,87,0.6540084388185654,2,1,0
UA8AWDG4,Vicki Laflamme,MG Advanced,Y-corporation,Won,2017-01-01,2017-03-22,3672.0,Manufacturing,1,3672.0,80,0.6368876080691642,2,1,0
FZDRB789,Zane Levy,GTXPro,Goodsilron,Won,2017-01-01,2017-03-18,4586.0,Energy,1,4586.0,76,0.6168582375478927,1,1,2
PC1NUL8Q,Anna Snelling,MG Special,Hottechi,Won,2017-01-02,2017-03-02,60.0,Public Sector,1,60.0,59,0.6190476190476191,3,1,1
F1X5ZJ7V,Jonathan Berthelot,GTX Basic,Dontechi,Won,2017-01-02,2017-05-04,572.0,Shipping,1,572.0,122,0.6477272727272727,5,1,2
IF7MJ88P,Kary Hendrixson,GTX Basic,Goodsilron,Won,2017-01-02,2017-03-01,550.0,Energy,1,550.0,58,0.6238805970149254,1,1,0
06B7XWPC,Kary Hendrixson,GTXPro,Sonron,Won,2017-01-02,2017-03-17,4125.0,Manufacturing,1,4125.0,74,0.6238805970149254,2,1,1
12MQ3WM8,Marty Freudenburg,MG Advanced,Zumgoity,Won,2017-01-02,2017-03-10,3647.0,Public Sector,1,3647.0,67,0.6288659793814433,3,1,2
91M6FY8S,Moses Frase,GTX Basic,Dontechi,Won,2017-01-02,2017-03-21,573.0,Shipping,1,573.0,78,0.6615384615384615,5,1,1
0LNZRNEU,Violet Mclelland,GTX Basic,Zencorporation,Won,2017-01-02,2017-03-29,542.0,Shipping,1,542.0,86,0.6321243523316062,5,1,2
NKOKUS7D,Cassey Cress,MG Advanced,Donware,Won,2017-01-03,2017-03-12,3479.0,Banking,1,3479.0,68,0.6245210727969349,0,1,1
NF6GCTMV,Daniell Hammack,MG Advanced,Ganjaflex,Lost,2017-01-03,2017-03-22,0.0,Retail,0,0.0,78,0.6096256684491979,4,1,0
I4UCA7CU,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,2017-01-03,2017-03-21,1012.0,Retail,1,1012.0,77,0.6311030741410488,4,1,0
1LI7ETNZ,James Ascencio,GTX Plus Basic,Doncon,Won,2017-01-03,2017-03-06,990.0,Shipping,1,990.0,62,0.6553398058252428,5,1,1
N36DEZBR,James Ascencio,GTXPro,Sunnamplex,Won,2017-01-03,2017-03-18,4374.0,Public Sector,1,4374.0,74,0.6553398058252428,3,1,2
77ZECYVJ,Kary Hendrixson,GTX Basic,Finjob,Lost,2017-01-03,2017-03-17,0.0,Manufacturing,0,0.0,73,0.6238805970149254,2,1,0
IRB461Y7,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,2017-01-03,2017-03-30,1054.0,Telecom,1,1054.0,86,0.6238805970149254,6,1,0
NM2Q3CGW,Vicki Laflamme,MG Special,Scotfind,Won,2017-01-03,2017-03-15,55.0,Telecom,1,55.0,71,0.6368876080691642,6,1,0
OEEUEIPJ,Violet Mclelland,MG Special,Ganjaflex,Lost,2017-01-03,2017-03-05,0.0,Retail,0,0.0,61,0.6321243523316062,4,1,1
5E14LG51,Boris Faz,GTX Plus Basic,Iselectrics,Won,2017-01-04,2017-03-25,1073.0,Energy,1,1073.0,80,0.6601307189542484,1,1,1
TIAGZQ54,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-01-04,2017-03-20,0.0,Manufacturing,0,0.0,75,0.66875,2,1,2
CRX91A45,Kary Hendrixson,GTX Basic,Faxquote,Won,2017-01-04,2017-03-16,586.0,Telecom,1,586.0,71,0.6238805970149254,6,1,2
ZOQ8RC86,Marty Freudenburg,GTXPro,Treequote,Won,2017-01-04,2017-05-05,4667.0,Retail,1,4667.0,121,0.6288659793814433,4,1,2
SV4SOO2K,Vicki Laflamme,GTX Plus Basic,Hottechi,Won,2017-01-04,2017-03-28,880.0,Public Sector,1,880.0,83,0.6368876080691642,3,1,1
ITHR5WLF,Vicki Laflamme,MG Advanced,Plexzap,Won,2017-01-04,2017-03-12,3676.0,Manufacturing,1,3676.0,67,0.6368876080691642,2,1,1
279625VN,Anna Snelling,MG Advanced,Funholding,Lost,2017-01-05,2017-03-25,0.0,Retail,0,0.0,79,0.6190476190476191,4,1,2
RK52YU8S,Darcel Schlecht,GTXPro,Treequote,Lost,2017-01-05,2017-03-09,0.0,Retail,0,0.0,63,0.6311030741410488,4,1,2
E8EY51IC,Garret Kinder,GTX Plus Basic,Opentech,Lost,2017-01-05,2017-03-26,0.0,Retail,0,0.0,80,0.6097560975609756,4,1,1
HG07LMHI,Jonathan Berthelot,GTXPro,Treequote,Won,2017-01-05,2017-03-19,4716.0,Retail,1,4716.0,73,0.6477272727272727,4,1,2
85XNDIK1,Kary Hendrixson,GTX Basic,Blackzim,Lost,2017-01-05,2017-03-30,0.0,Telecom,0,0.0,84,0.6238805970149254,6,1,0
2U54WYQ1,Vicki Laflamme,GTXPro,Goodsilron,Won,2017-01-05,2017-03-23,4211.0,Energy,1,4211.0,77,0.6368876080691642,1,1,1
VCA1WAB0,Anna Snelling,MG Advanced,Funholding,Lost,2017-01-06,2017-03-21,0.0,Retail,0,0.0,74,0.6190476190476191,4,1,2
